"ID","alcohol","category","country","description","designation","price","rating","region","subregion","subsubregion","title","url","varietal","vintage","winery"
"50742",NULL,"Dessert","Austria","This wine oozes opulent, sweet, spicy fruit. The extravagantly sweet fruit is balanced by good acidity and a layer of dry botrytis. The texture is unctuous and sweet, leaving the palate almost shell-shocked with its richness.","Ausbruch Traminer","28","90","Neusiedlersee",NULL,NULL,"Stefan Hoffman 2001 Ausbruch Traminer Gewürztraminer (Neusiedlersee)","https://www.winemag.com/buying-guide/stefan-hoffman-2001-ausbruch-traminer-gewurztraminer-neusiedlersee/","Gewürztraminer","2001","Stefan Hoffman"
"50877",NULL,"Dessert","Austria","A blend of Weissburgunder, Grauburgunder, Chardonnay and Neuburger produces high levels of fresh acidity that give the intense sweetness a lift. A poised, elegant wine with strong apricot flavors.","Ruster Ausbruch Pinot Cuvee","60","92","Burgenland",NULL,NULL,"Feiler-Artinger 1998 Ruster Ausbruch Pinot Cuvee White (Burgenland)","https://www.winemag.com/buying-guide/feiler-artinger-1998-ruster-ausbruch-pinot-cuvee-white-burgenland/","White Blend","1998","Feiler-Artinger"
"50885",NULL,"Dessert","Austria","This beautifully stuctured wine is a blend of Chardonnay and Weissburgunder. Sweet, but with great acidity and lovely ripe fruit flavors, it is the delicious quintessence of sweet wines, balancing honeyed flavors with dry botrytis.","Ruster Ausbruch Essenz","60","92","Burgenland",NULL,NULL,"Feiler-Artinger 1999 Ruster Ausbruch Essenz White (Burgenland)","https://www.winemag.com/buying-guide/feiler-artinger-1999-ruster-ausbruch-essenz-white-burgenland/","White Blend","1999","Feiler-Artinger"
"50898",NULL,"Dessert","Austria","The Ausbruch style is typical of the Burgenland. It lies somewhere between Beerenauslese and TBA in sweetness, from the most shrivelled berries. This blend of Welschriesling and Weissburgunder has lovely acidity combined with sweet, poised fruit and powerful levels of dry botrytis. A complete wine, and still developing.","Ruster Ausbruch","50","93","Burgenland",NULL,NULL,"Feiler-Artinger 1998 Ruster Ausbruch Welschriesling (Burgenland)","https://www.winemag.com/buying-guide/feiler-artinger-1998-ruster-ausbruch-other-white-welschriesling-burgenland/","Welschriesling","1998","Feiler-Artinger"
"51053",NULL,"Dessert","Austria","Attractive aromas of ripe white peaches with a touch of dry honey make this wine very enticing. Although this is sweet, the sweetness is restrained by flavors of star fruit and high acidity in combination with a layer of dryness.","Ausbruch","38","88","Neusiedlersee",NULL,NULL,"Stefan Hoffman 1999 Ausbruch Chardonnay (Neusiedlersee)","https://www.winemag.com/buying-guide/stefan-hoffman-1999-ausbruch-chardonnay-neusiedlersee/","Chardonnay","1999","Stefan Hoffman"
"51106",NULL,"Dessert","Austria","Aromas of acidity and sweet fruits are immediately appealing. On the palate, there is a level of tension between tannins, sweetness and acidity that gives it great attraction. It lacks complexity, but is delicious.","Beerenauslese Samling 88","35","88","Neusiedlersee",NULL,NULL,"Helmut Lang 1999 Beerenauslese Samling 88 White (Neusiedlersee)","https://www.winemag.com/buying-guide/helmut-lang-1999-beerenauslese-samling-88-white-neusiedlersee/","White Blend","1999","Helmut Lang"
"51214",NULL,"Dessert","US","Having the right amount of tannic structure and acidity, this wine is not cloying, but rather light, simple and quite pleasant. The sensory package includes rose petals, tangerines, blueberries, figs, candied fruit and gruyère cheese.","Eldorado Noir","25","86","California","Sonoma","Russian River Valley","Ferrari-Carano 2000 Eldorado Noir Black Muscat (Russian River Valley)","https://www.winemag.com/buying-guide/ferrari-carano-2000-eldorado-noir-muscat-black-sonoma-russian-river-valley/","Black Muscat","2000","Ferrari-Carano"
"51318",NULL,"Dessert","Austria","There are intense aromas of vanilla and sweet fruits, while the palate is light and rather undefined, with some caramel flavors. It is opulently sweet, but one-dimensional.","Eiswein Cuvee","38","81","Neusiedlersee",NULL,NULL,"Helmut Lang 1997 Eiswein Cuvee White (Neusiedlersee)","https://www.winemag.com/buying-guide/helmut-lang-1997-eiswein-cuvee-white-neusiedlersee/","White Blend","1997","Helmut Lang"
"51359",NULL,"Dessert","Austria","Aromas of quince and a palate of sweet, toffee flavors make this a rich wine, with flavors of fig jelly. But it is unbalanced due to its almost total lack of acidity.","Beerenauslese",NULL,"83","Neusiedlersee",NULL,NULL,"Helmut Lang 2000 Beerenauslese Sauvignon Blanc (Neusiedlersee)","https://www.winemag.com/buying-guide/helmut-lang-2000-beerenauslese-sauvignon-blanc-neusiedlersee/","Sauvignon Blanc","2000","Helmut Lang"
"51405",NULL,"Dessert","Austria","Hedgerow fruit is heavily aromatic with thick texture and layers of sweetness. This is a rich, concentrated, syrupy wine, with aromatic fruit, but it lacks acidity for balance.","TBA Rheinriesling","35","84","Neusiedlersee",NULL,NULL,"Helmut Lang 1998 TBA Rheinriesling Riesling (Neusiedlersee)","https://www.winemag.com/buying-guide/helmut-lang-1998-tba-rheinriesling-neusiedlersee/","Riesling","1998","Helmut Lang"
"51455",NULL,"Dessert","Austria","There are aromas of vanilla and a touch of tropical fruits. The palate is soft and sweet, with some vanilla. There are hints of acidity underneath, but they are faint hints indeed.","TBA","35","85","Neusiedlersee",NULL,NULL,"Helmut Lang 1997 TBA Chardonnay (Neusiedlersee)","https://www.winemag.com/buying-guide/helmut-lang-1997-tba-chardonnay-neusiedlersee/","Chardonnay","1997","Helmut Lang"
"51835",NULL,"Dessert","US","This deeply colored, golden wine is very sweet and hyperbotrytized, with apricot, Grand Marnier and honey flavors, and the smoothest texture imaginable. It just glides over the tongue and down the throat with a viscous purity. It wants higher acidity, but that's quibbling—it's delicious. —S.H.","Gold Orion Vineyard Late Harvest Botrytis","50","92","California","Napa","Napa Valley","Deerfield Ranch 1999 Gold Orion Vineyard Late Harvest Botrytis Riesling (Napa Valley)","https://www.winemag.com/buying-guide/deerfield-ranch-1999-gold-orion-vineyard-late-harvest-botrytis-riesling-napa-valley/","Riesling","1999","Deerfield Ranch"
"52049",NULL,"Dessert","US","Ripe, forward scents of plums and apricots. This is concentrated but not syrupy, fleshy and ripe but not cloying or too sweet. Delicious sipping wine.",NULL,"8","88","Washington","Columbia Valley","Yakima Valley","Willow Crest 2001 Black Muscat (Yakima Valley)","https://www.winemag.com/buying-guide/willow-crest-2001-muscat-black-columbia-valley-yakima/","Black Muscat","2001","Willow Crest"
"52083",NULL,"Dessert","US","Super aromatic, with apricot, orange marmalade and honey aromas. The wine is not as sweet as you expect, with residual sugar of 4%. It's also terrifically acidic. This creates imbalance. It's too tart for the sweetness or, conversely, not sweet enough. —S.H.","Muscat d'Orange","12","87","California","Central Coast","Monterey","Ventana 1999 Muscat d'Orange Muscat (Monterey)","https://www.winemag.com/buying-guide/ventana-1999-muscat-dorange-central-coast-monterey/","Muscat","1999","Ventana"
"52172","14.4","Dessert","US","Mitch Cosentino used stainless steel fermentation to preserve the brilliant peach nectar fruit of this vin doux (sweet wine), then aged it in French oak to add a creamy mouthfeel. It's sweet and rich and delicious and shows another face of Viognier. —S.H.","Vin Doux Viognier Kay","30","88","California","California Other","California","M. Cosentino 2000 Vin Doux Viognier Kay Viognier (California)","https://www.winemag.com/buying-guide/m-cosentino-2000-vin-doux-viognier-kay-other/","Viognier","2000","M. Cosentino"
"52242",NULL,"Dessert","US","Pretty decadent stuff here. Bursting with sweet apricot and spice flavors, and 0.8% residual sugar makes it taste decidedly sweet. There's an oily, unguent texture—you can see the glycerin lines stain the side of the glass. It could use a little more acidity. —S.H.","Aquarius Ranch Late Harvest","13","89","California","Sonoma","Russian River Valley","McIlroy 2000 Aquarius Ranch Late Harvest Gewürztraminer (Russian River Valley)","https://www.winemag.com/buying-guide/mcilroy-2000-aquarius-ranch-late-harvest-gewurztraminer-sonoma-russian-river-valley/","Gewürztraminer","2000","McIlroy"
"52349",NULL,"Dessert","US","Smells hot and sugary and plummy, like an overheated saute of fruit jam. The flavors are of sweet berries and alcohol. Unbalanced despite the richness, it combines hot, awkward flavors with richer, softer ones.","Limited Edition Late Harvest",NULL,"83","California","Sonoma","Dry Creek Valley","Dry Creek Vineyard 1999 Limited Edition Late Harvest Zinfandel (Dry Creek Valley)","https://www.winemag.com/buying-guide/dry-creek-vineyard-1999-limited-edition-late-harvest-zinfandel-sonoma-dry-creek-valley/","Zinfandel","1999","Dry Creek Vineyard"
"52470","13.5","Dessert","US","Peachy Canyon NV Mustang Springs Ranch Port (Paso Robles); $40. What you need in a Port-style wine is sugary, caramelized sweetness, the deep, strong taste of fruit, high alcohol and crisp acidity. This wine has them all. But   it lacks that extra depth and complexity that a   Port wants, especially at this price. Still, a solid effort. —S.H.","Soleil--Limited Edition","20","86","California","Sonoma","Sonoma County","Dry Creek Vineyard 2000 Soleil--Limited Edition Sauvignon Blanc (Sonoma County)","https://www.winemag.com/buying-guide/dry-creek-vineyard-2000-soleil-limited-edition-sauvignon-blanc-sonoma-county/","Sauvignon Blanc","2000","Dry Creek Vineyard"
"52500","12.5","Dessert","Chile","This 100% Sauvignon Blanc dessert bottling is fermented in new French oak, and is aged one year on lees. Rich honey, peach and nectarine fruit could have rendered this wine too sweet and sloppy; instead, its light, gravelly texture keeps it from being too cloying. Honey, mustard grains and light talc on the nose, and a nutty, crème brulee-like finish add elegance where, again, candy could otherwise have reigned.","Edicion Limitada Golden Harvest","25","90","Casablanca Valley",NULL,NULL,"Morandé 2000 Edicion Limitada Golden Harvest Sauvignon Blanc (Casablanca Valley)","https://www.winemag.com/buying-guide/morande-2000-edicion-limitada-golden-harvest-sauvignon-blanc-casablanca-valley/","Sauvignon Blanc","2000","Morandé"
"53618","9","Dessert","US","Yum. I didn't know whether to start or finish with this word. The unctuous apricot and peach flavors touched by a spicy botrytis nose make the rich, oily mouthfeel an enjoyable experience. The acids clean up the heavy sugars as the wine closes. This wine is picked and pressed frozen to concentrate the sugars and flavors. Yum.","Ice Wine","22","89","Washington","Columbia Valley","Yakima Valley","Covey Run 1998 Ice Wine Riesling (Yakima Valley)","https://www.winemag.com/buying-guide/covey-run-1998-ice-wine-riesling-columbia-valley-yakima/","Riesling","1998","Covey Run"
"53741",NULL,"Dessert","US","From a longtime Redwood Valley grower, a  white dessert wine, brimming with peach and apricot flavors that are well-defined and bright. It's pretty sweet. Congratulations on the acidity, which is penetrating, and does a good job of balancing the sugars. —S.H.",NULL,"12","87","California","Mendocino County","Mendocino County","Barra 1999 Muscat Canelli (Mendocino County)","https://www.winemag.com/buying-guide/barra-1999-muscat-canelli-mendocino-lake-counties-county/","Muscat Canelli","1999","Barra"
"53792",NULL,"Dessert","US",NULL,NULL,"12","89","California","Mendocino County","Mendocino County","McNab Ridge 1999 Muscat Canelli (Mendocino County)","https://www.winemag.com/buying-guide/mcnab-ridge-1999-muscat-canelli-mendocino-lake-counties-county/","Muscat Canelli","1999","McNab Ridge"
"53883",NULL,"Dessert","US","Gosh, this is as good as most southerly appellations, including Napa, get in a botrytis-infected wine. Intense flavors of apricots and wild honey and vanilla, and super acidity for it to bounce off. Pretty darned sweet, beerenauslese level. One sip is not enough. —S.H.","Late Harvest","24","93","California","Mendocino County","Mendocino Ridge","Greenwood Ridge 1999 Late Harvest Riesling (Mendocino Ridge)","https://www.winemag.com/buying-guide/greenwood-ridge-1999-late-harvest-riesling-mendocino-lake-counties-ridge/","Riesling","1999","Greenwood Ridge"
"53942","10.5","Dessert","US","If you like oranges you'll go wild for this rich, fat overtly orange-tasting dessert wine. Honeysuckle notes enhance the nose, and apricot-leather and mild spices show up on the palate. It's soft but not sloppy—a sweet tooth's delight and a perfect foil for fruit tarts and the like.","Tears of Dew - Late Harvest","17","86","California","Central Coast","Paso Robles","EOS 1999 Tears of Dew - Late Harvest Moscato (Paso Robles)","https://www.winemag.com/buying-guide/eos-1999-tears-dew-late-harvest-muscat-moscato-central-coast-paso-robles/","Moscato","1999","EOS"
"54615",NULL,"Dessert","Italy","Dark golden in color, with toffee, caramel, espresso, orange liqueur and smoky aromas and flavors. Pretty darned sweet, with a thick, viscous texture and orangey flavors. Simple, one-dimensional, a little soft.",NULL,"21","84","Tuscany","Vin Santo del Chianti",NULL,"Monastero di Coriano 1996  Vin Santo del Chianti","https://www.winemag.com/buying-guide/monastero-coriano-1996-white-vin-santo-chianti/","White Blend","1996","Monastero di Coriano"
"54756",NULL,"Dessert","Italy","A dark golden, glyceriney wine with burnt, charry aromas of orange honey, apricot jam and vanilla, and similar flavors. Its fairly sweet, not too much, with a nice burst of acidity. Could use more concentration and focus, because it turns watery in the middle palate, and finishes sugary.","Regina","24","84","Tuscany","Tuscany",NULL,"Monastero di Coriano 1994 Regina White (Tuscany)","https://www.winemag.com/buying-guide/monastero-coriano-1994-regina-white-tuscany/","White Blend","1994","Monastero di Coriano"
